Unnamed: 0,ref,city,departement,region,titre,type,living_area_m2,lot_size_m2,nb_room,nb_bedroom,pool,cellar,garage,output
2392,/fr/properties/28843a-73421.htm,Bordeaux,Gironde,Aquitaine,Appartement F2,appartement,57.0,,2.0,,False,False,False,335000
2393,/fr/properties/12599a-100806cga24.htm,Le Fleix,Dordogne,Aquitaine,"Magnifique emplacement pour cette propriété périgourdine avec gîte, dépendances et piscine naturelle",autre,212.0,10500.0,,5.0,False,False,False,449500
2394,/fr/properties/185499a-3011426477.htm,Firbeix,Dordogne,Aquitaine,Maison de caractère,maison,208.0,24500.0,11.0,7.0,True,False,True,364000
2395,/fr/properties/36235a-1032.htm,Monségur,Gironde,Aquitaine,Maison d'habitation + Exploitation agricole à proximité de Monségur,maison,244.0,430000.0,7.0,6.0,False,False,False,836000
2396,/fr/properties/31786a-bdx-2812-cd.htm,Bordeaux,Gironde,Aquitaine,"A vendre, Maison de maître - 20 minutes de Bordeaux",maison,525.0,11299.0,15.0,10.0,True,True,True,1980000
2397,/fr/properties/20949a-s2465.htm,Villars,Dordogne,Aquitaine,Maison de bourg,maison,120.0,937.0,7.0,4.0,False,False,False,52900
2398,/fr/properties/564a-vpu17532.htm,Saint-Gervais,Gironde,Aquitaine,Maison 8 pièces 320 m²,maison,320.0,3568.0,8.0,5.0,True,True,False,694900
2399,/fr/properties/564a-vst17532.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,Maison 8 pièces 320 m²,maison,320.0,3568.0,8.0,5.0,True,True,False,694900
2400,/fr/properties/12599a-68568hd24.htm,Teillots,Dordogne,Aquitaine,"Belle maison, 4 chambres, 2 SdeB, maison indépendante à rénover, four à pain et dépendance.",maison,193.0,6002.0,,4.0,False,False,False,344500
2401,/fr/properties/38750a-4569.htm,Eymet,Dordogne,Aquitaine,"Ancienne propriété agricole, maison et dépendances",maison,200.0,5000.0,5.0,4.0,False,False,False,187200
2402,/fr/properties/36235a-1038.htm,Saint-Macaire,Gironde,Aquitaine,Appartement St Macaire 3 pièces 64.60 m2,appartement,65.0,,3.0,2.0,True,False,True,107000
2403,/fr/properties/35979a-640251194.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,Maison neuve sur les hauteurs de la chambre d'Amour,maison,140.0,,5.0,4.0,True,False,True,1300000
2404,/fr/properties/3739a-73356.htm,Eymet,Dordogne,Aquitaine,Grande maison familiale avec possibilité de B & B dans un...,maison,350.0,7952.0,,7.0,False,False,False,369150
2405,/fr/properties/51615a-3211.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,Villa d'architecte Anglet centre,villa,240.0,,7.0,,True,False,False,1470000
2406,/fr/properties/58840a-l390.htm,Angresse,Landes,Aquitaine,Investissement locatif,autre,,,6.0,4.0,True,False,False,331000
2407,/fr/properties/35979a-640251216.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,Rare projet clés en mains à Chiberta entre le Golf et l'Océan,autre,185.0,1082.0,7.0,4.0,False,False,True,1594000
2408,/fr/properties/27982a-1244SP.htm,Savignac-de-Miremont,Dordogne,Aquitaine,"For Sale, near Le Bugue, Dordogne, property with 3 Gîtes, Main House, outbuildings and pool",autre,432.0,219100.0,,8.0,True,False,True,795000
2409,/fr/properties/34725a-830004902.htm,Peyrehorade,Landes,Aquitaine,Ferme Landaise Rénovée avec terrain de 5605 m2 à 40 Kilomètres De Bayonne,terrain,185.0,5605.0,6.0,4.0,False,False,True,330000
2410,/fr/properties/185499a-3011412807.htm,Saint-Saud-Lacoussière,Dordogne,Aquitaine,Maison,maison,200.0,2520.0,9.0,4.0,False,True,True,297000
2411,/fr/properties/2756a-29082835.htm,Bordeaux,Gironde,Aquitaine,Maison,maison,104.0,879.0,5.0,3.0,False,False,False,311500
2412,/fr/properties/10640a-47-823.htm,Miramont-de-Guyenne,Lot-et-Garonne,Aquitaine,Villa de plain pied avec jardin proche commerce,villa,70.0,540.0,4.0,2.0,False,False,False,95000
2413,/fr/properties/12599a-108487kfo47.htm,Sainte-Livrade-sur-Lot,Lot-et-Garonne,Aquitaine,Impeccable maison avec maison d'amis dans les collines au sud de Sainte Livrade sur Lot,maison,182.0,4756.0,,4.0,False,False,False,341820
2414,/fr/properties/2756a-29082740.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,Maison,maison,326.0,15000.0,8.0,4.0,True,True,True,575000
2415,/fr/properties/3739a-73350.htm,Eymet,Dordogne,Aquitaine,Maison de campagne avec garage et piscine sur env. 5 000 ...,maison,140.0,5254.0,,3.0,False,False,False,237600
2416,/fr/properties/38750a-4541.htm,Eymet,Dordogne,Aquitaine,Bel ensemble immobilier,autre,330.0,42000.0,9.0,5.0,False,False,False,551200
2417,/fr/properties/55756a-7024.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,"A Villeneuve sur Lot en Lot et Garonne, dans un quartier très calme, proche des commodités et du cen...",autre,65.0,1342.0,3.0,2.0,False,False,False,99900
2418,/fr/properties/36235a-1035.htm,Cours-de-Monségur,Gironde,Aquitaine,Sous Compromis - Maison d'habitation 130 m²,maison,130.0,23200.0,5.0,3.0,False,False,False,170400
2419,/fr/properties/26562a-124596er.htm,La Douze,Dordogne,Aquitaine,Terrain 0 pièces,terrain,,2597.0,,,False,False,False,26000
2420,/fr/properties/35406a-830038522135.htm,Salies-de-Béarn,Pyrénées-Atlantiques,Aquitaine,"Corps De Ferme Rénovée avec dépendances, gite et magnifique bois",autre,199.0,,7.0,4.0,True,False,True,376000
2421,/fr/properties/68846a-g510.htm,Gensac,Gironde,Aquitaine,Grande Maison de Village - 33890 Gensac,maison,250.0,200.0,10.0,6.0,False,False,False,350000
2422,/fr/properties/59987a-3380bis.htm,Parentis-en-Born,Landes,Aquitaine,Maison 8 pièces 147 m2,maison,147.0,645.0,8.0,5.0,True,False,True,385000
2423,/fr/properties/37385a-124760ep.htm,Barcus,Pyrénées-Atlantiques,Aquitaine,Maison/Villa 12 pièces,autre,300.0,128.0,12.0,6.0,False,True,False,77000
2424,/fr/properties/182561a-30.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,Maison Plain pied Villeneuve Sur Lot,maison,150.0,5000.0,5.0,4.0,False,False,False,199900
2425,/fr/properties/12599a-92312md33.htm,Bordeaux,Gironde,Aquitaine,"Exclusivite! Prestigieuse demeure du 19ème, entièrement rénovée. Proche bourg d'un joli village avec",autre,360.0,2443.0,,4.0,False,False,False,598500
2426,/fr/properties/68878a-31575.htm,Parempuyre,Gironde,Aquitaine,"Jolie Maison individuelle contemporaine, 4 pièces, à étage, 91 m2, à Parempuyre",maison,91.0,250.0,4.0,3.0,False,False,True,327000
2427,/fr/properties/564a-vp17401.htm,Pugnac,Gironde,Aquitaine,Maison 5 pièces 308 m²,maison,308.0,29600.0,5.0,2.0,False,False,False,220500
2428,/fr/properties/20949a-s2510.htm,Brantôme,Dordogne,Aquitaine,Maison de village,maison,87.0,,5.0,3.0,False,False,False,113500
2429,/fr/properties/564a-vge17401.htm,Générac,Gironde,Aquitaine,Maison 5 pièces 308 m²,maison,308.0,29600.0,5.0,2.0,False,False,False,220500
2430,/fr/properties/564a-vbl17401.htm,Blaye,Gironde,Aquitaine,Maison 5 pièces 308 m²,maison,308.0,29600.0,5.0,2.0,False,False,False,220500
2431,/fr/properties/58537a-v60004497.htm,Andernos-les-Bains,Gironde,Aquitaine,Belle villa secteur calme,villa,270.0,2400.0,10.0,6.0,True,False,True,927000
2432,/fr/properties/13787a-2051.htm,Badefols-sur-Dordogne,Dordogne,Aquitaine,"Ferme restaurée du XIXème siècle avec une maison d’amis indépendante, une piscine et 2,2 ha",maison,380.0,22100.0,,6.0,False,False,False,661500
2433,/fr/properties/56820a-3599.htm,Pontonx-sur-l'Adour,Landes,Aquitaine,Maison rénovée dépendance/gîte et piscine,maison,114.0,4115.0,4.0,3.0,True,False,True,255000
2434,/fr/properties/31658a-1088.htm,Fumel,Lot-et-Garonne,Aquitaine,Maison de plain-pied type F4 à Fumel,maison,86.0,717.0,5.0,3.0,False,False,False,135000
2435,/fr/properties/35979a-640251215.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,Rare projet clés en mains à Chiberta entre le Golf et l'Océan,autre,185.0,1042.0,7.0,4.0,False,False,True,1530000
2436,/fr/properties/35979a-640251214.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,Magnifique projet entre Océan et Golf,autre,233.0,824.0,8.0,4.0,False,False,True,1388000
2437,/fr/properties/18000a-204347.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,Proximite Oloron - Maison De Village Avec Jardin Et Garage,maison,141.0,835.0,4.0,3.0,False,False,False,91000
2438,/fr/properties/25836a-4237cr.htm,Colayrac-Saint-Cirq,Lot-et-Garonne,Aquitaine,Entreprise du bâtiment et Tp à vendre,autre,1.0,,,,False,False,False,795000
2439,/fr/properties/25836a-4231cr.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,Prêt-À-Porter Femme Villeneuve Sur Lot,autre,60.0,,,,False,False,False,67200
2440,/fr/properties/25836a-3814cr.htm,Le Passage,Lot-et-Garonne,Aquitaine,"Bar, snack, jeux à vendre",autre,145.0,,,,False,False,False,137000
2441,/fr/properties/66377a-4292aacp.htm,Saint-Avit-Saint-Nazaire,Gironde,Aquitaine,"Sur la commune de St Avit ,ensemble de 2 maisons",autre,222.0,1643.0,8.0,3.0,False,False,False,215000
2442,/fr/properties/20762a-20testearcachon.htm,La Teste-de-Buch,Gironde,Aquitaine,Appartement T4 duplex La Teste-de-Buch Bassin d'Arcachon,appartement,116.0,,4.0,,False,False,False,545000
2443,/fr/properties/51172a-3150833.htm,Bordeaux,Gironde,Aquitaine,Triangle d'or - Splendide Appartement avec ascenseur et balcon,appartement,120.0,,3.0,,False,False,False,1050000
2444,/fr/properties/25836a-4106cr.htm,Agen,Lot-et-Garonne,Aquitaine,Fonds de commerce Coiffure Agen,autre,94.0,,4.0,,False,False,False,28600
2445,/fr/properties/25836a-4376.htm,Boé,Lot-et-Garonne,Aquitaine,"Ensemble immobilier à proximité d'Agen, excellente rentabilité",autre,685.0,,,,False,False,False,618000
2446,/fr/properties/35382a-532.htm,Beaumont-du-Périgord,Dordogne,Aquitaine,Maison De VILLAGE,maison,172.0,20.0,6.0,4.0,False,False,False,129000
2447,/fr/properties/25836a-3929.htm,Agen,Lot-et-Garonne,Aquitaine,Local commercial 30 m² à céder,autre,30.0,,,,False,False,False,15000
2448,/fr/properties/25836a-4353.htm,Lavardac,Lot-et-Garonne,Aquitaine,"Immeuble Lavardac 233 m2, 11,8% de rentabilité",autre,233.0,,,,False,False,False,150000
2449,/fr/properties/11267a-yj21-1331.htm,Nay,Pyrénées-Atlantiques,Aquitaine,Maison,maison,195.0,2300.0,6.0,5.0,False,False,True,469900
2450,/fr/properties/25836a-4094cr.htm,Agen,Lot-et-Garonne,Aquitaine,Murs commerciaux Agglomération Agenaise 240 m2,autre,240.0,,,,False,False,False,310000
2451,/fr/properties/25836a-2691cr.htm,Le Passage,Lot-et-Garonne,Aquitaine,A vendre immeuble de bureaux 400 m2,autre,400.0,,17.0,,False,False,False,427000
2452,/fr/properties/66377a-4193aacp.htm,Lamothe-Montravel,Dordogne,Aquitaine,Terrain Constructible,terrain,1348.0,1348.0,,,False,False,False,44092
2453,/fr/properties/25836a-3587cr.htm,Lafox,Lot-et-Garonne,Aquitaine,Murs commerciaux 480 m²,autre,480.0,839.0,,,False,False,False,224000
2454,/fr/properties/5725a-301008.htm,Beynac-et-Cazenac,Dordogne,Aquitaine,Jolie Maison De Plain-Pied Dans Triangle D'OR,maison,105.0,1258.0,4.0,3.0,False,False,False,199000
2455,/fr/properties/25836a-2921cr.htm,Agen,Lot-et-Garonne,Aquitaine,Bar-Brasserie,autre,139.0,,2.0,,False,False,False,35400
2456,/fr/properties/25836a-4064cr.htm,Agen,Lot-et-Garonne,Aquitaine,Fonds de commerce Bar Brasserie Tabac Agen 92 m2,autre,92.0,,,,False,False,False,109600
2457,/fr/properties/25836a-4214cr.htm,Agen,Lot-et-Garonne,Aquitaine,Local commercial 150 m² à vendre,autre,150.0,293.0,,,False,False,False,55400
2458,/fr/properties/25836a-4351cr.htm,Agen,Lot-et-Garonne,Aquitaine,Murs commerciaux Agen 1200 m2,autre,1200.0,365.0,,,False,False,False,600000
2459,/fr/properties/34286a-2497.htm,Saint-Léon-sur-l'Isle,Dordogne,Aquitaine,Maison à Saint Léon sur l'Isle,maison,110.0,950.0,4.0,2.0,False,False,False,129000
2460,/fr/properties/25836a-4348cr.htm,Agen,Lot-et-Garonne,Aquitaine,Fonds de commerce prêt-à-porter Agen,autre,39.0,,,,False,False,False,55400
2461,/fr/properties/25836a-4093cr.htm,Estillac,Lot-et-Garonne,Aquitaine,Murs professionnels à vendre,autre,700.0,7062.0,,,False,False,False,1590000
2462,/fr/properties/18000a-204348.htm,Buzy,Pyrénées-Atlantiques,Aquitaine,Vallee D'ossau - Maison D'habitation Recente T6 Avec Sous-Sol,maison,160.0,1500.0,6.0,5.0,False,False,False,183750
2463,/fr/properties/183946a-99835do550.htm,Saint-Sauveur,Gironde,Aquitaine,Propriété viticole avec dépendances dans le Médoc,autre,,,5.0,3.0,False,False,False,997000
2464,/fr/properties/25836a-3764cr.htm,Agen,Lot-et-Garonne,Aquitaine,Restaurant à vendre à Agen,autre,221.0,,,,False,False,False,166600
2465,/fr/properties/25836a-4254.htm,Marmande,Lot-et-Garonne,Aquitaine,Local commercial loué à vendre,autre,275.0,,,,False,False,False,290000
2466,/fr/properties/25836a-3399cr.htm,Casteljaloux,Lot-et-Garonne,Aquitaine,Fonds de commerce Pizzeria,autre,135.0,,,,False,False,False,142000
2467,/fr/properties/58672a-CTMAI169.htm,Villeneuve-de-Marsan,Landes,Aquitaine,Grande maison familiale 175m2 -7 pièces-,maison,175.0,2000.0,7.0,5.0,False,True,True,249000
2468,/fr/properties/59987a-3384.htm,Parentis-en-Born,Landes,Aquitaine,Maison 124 m2,maison,124.0,2211.0,5.0,3.0,False,False,False,322000
2469,/fr/properties/25836a-3966.htm,Agen,Lot-et-Garonne,Aquitaine,Local Commercial 182m²,autre,182.0,,,,False,False,False,540600
2470,/fr/properties/25836a-4003cr.htm,Agen,Lot-et-Garonne,Aquitaine,Ensemble immobilier commercial 1600 m²,autre,1600.0,2820.0,,,False,False,False,1537000
2471,/fr/properties/66377a-4282aacp.htm,Montcaret,Dordogne,Aquitaine,Exclusivite - Maison en pierre Velines 6 pièce(s) 161.82 m2,maison,162.0,571.0,6.0,3.0,False,False,False,129000
2472,/fr/properties/25836a-4347cr.htm,Agen,Lot-et-Garonne,Aquitaine,Fonds de commerce prêt-àporter Agen,autre,70.0,,,,False,False,False,164400
2473,/fr/properties/25836a-3511cr.htm,Agen,Lot-et-Garonne,Aquitaine,Immeuble mixte à vendre 340m²,autre,320.0,,10.0,3.0,False,False,False,320000
2474,/fr/properties/25836a-3512cr.htm,Agen,Lot-et-Garonne,Aquitaine,Entrepôt / local industriel Foulayronnes 1750 m2,autre,1750.0,2919.0,,,False,False,True,997500
2475,/fr/properties/25836a-4390cr.htm,Agen,Lot-et-Garonne,Aquitaine,"Agen, Appartement T2 avec jardin",appartement,49.0,,2.0,,True,False,True,86500
2476,/fr/properties/55756a-7194.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,"Ref :5344 A Villeneuve sur Lot, jolie bastide du Lot et Garonne, coquette maison de ville en pierre,...",maison,160.0,200.0,8.0,4.0,False,False,False,149900
2477,/fr/properties/25836a-4372cr.htm,Agen,Lot-et-Garonne,Aquitaine,"Tabac presse, jeux, cadeaux...à vendre",autre,108.0,,2.0,,False,False,False,486000
2478,/fr/properties/36235a-1033.htm,Le Puy,Gironde,Aquitaine,Maison 140 m² + Terrain Constructible,maison,140.0,6051.0,5.0,4.0,False,False,False,286200
2479,/fr/properties/35382a-528.htm,Beaumont-du-Périgord,Dordogne,Aquitaine,Immeuble,autre,215.0,32.0,6.0,3.0,False,False,False,192600
2480,/fr/properties/25836a-4235cr.htm,Agen,Lot-et-Garonne,Aquitaine,Fonds de commerce Restaurant Agen 200 m2,autre,200.0,,,,False,False,False,216800
2481,/fr/properties/182561a-19.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,Appartement 4 pièce(s) 90 m2,appartement,90.0,,4.0,3.0,False,True,False,60200
2482,/fr/properties/17918a-1730.htm,Lahontan,Pyrénées-Atlantiques,Aquitaine,Maison de Ville avec Cour et Jardin,maison,165.0,,4.0,3.0,False,False,True,157500
2483,/fr/properties/38784a-Bliss-343.htm,Aire-sur-l'Adour,Landes,Aquitaine,"Landes, limitrophe du Gers maison de maître rénovée avec piscine",maison,240.0,17900.0,9.0,5.0,True,False,False,346500
2484,/fr/properties/25836a-4262cr.htm,Agen,Lot-et-Garonne,Aquitaine,Murs commerciaux mixtes 263 m² à vendre à Agen,autre,263.0,,,,False,False,False,279500
2485,/fr/properties/25836a-4066cr.htm,Marmande,Lot-et-Garonne,Aquitaine,Fonds de commerce de Prêt-à-porter à Marmande 120 m2,autre,120.0,,,,False,False,False,196800
2486,/fr/properties/25836a-4302cr.htm,Agen,Lot-et-Garonne,Aquitaine,Murs commerciaux à vendre,autre,1000.0,,30.0,,False,False,False,689000
2487,/fr/properties/25836a-4001cr.htm,Agen,Lot-et-Garonne,Aquitaine,Restaurant à vendre à Agen 120 m²,autre,120.0,,,,False,False,False,174400
2488,/fr/properties/55678a-pa706.htm,Saint-Aubin-de-Médoc,Gironde,Aquitaine,Saint Aubin De Medoc : belle maison au calme et proche des écoles,maison,171.0,1139.0,8.0,4.0,True,False,True,575000
2489,/fr/properties/25836a-4358cr.htm,Fauillet,Lot-et-Garonne,Aquitaine,A vendre site industriel.,autre,10000.0,112400.0,,,False,False,False,2320000
2490,/fr/properties/21694a-dep0384-1.htm,Rouffignac-Saint-Cernin-de-Reilhac,Dordogne,Aquitaine,Périgord Noir - Magnifique château du XIIème implanté sur 6 hectares et ses nombreuses dépendances.,autre,520.0,,30.0,12.0,False,False,False,773800
2491,/fr/properties/25836a-3772cr.htm,Agen,Lot-et-Garonne,Aquitaine,Boulangerie à vendre,autre,200.0,,,,False,False,False,438800
2492,/fr/properties/79046a-36568.htm,Excideuil,Dordogne,Aquitaine,La vie de château,autre,330.0,638.0,8.0,4.0,False,False,False,325500
2493,/fr/properties/59682a-greg3902.htm,Agen,Lot-et-Garonne,Aquitaine,Corps de ferme rénové,autre,380.0,86000.0,14.0,10.0,True,False,True,489000
2494,/fr/properties/25836a-4275.htm,Marmande,Lot-et-Garonne,Aquitaine,"Plateaux nu à aménager, hyper centre Marmande",autre,482.0,,,,False,False,False,129000
2495,/fr/properties/25836a-4125cr.htm,Agen,Lot-et-Garonne,Aquitaine,Salon de coiffure à vendre centre-ville d'Agen,autre,52.0,,,,False,False,False,28600
2496,/fr/properties/38784a-Bliss-267.htm,Port-Sainte-Marie,Lot-et-Garonne,Aquitaine,Sur les hauteurs de Port Sainte Marie Propriété écologique,autre,300.0,7000.0,7.0,5.0,False,False,False,334400
2497,/fr/properties/21694a-dep0368.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,Idéal investissement locatif - Immeuble à Sarlat à rénover,autre,630.0,820.0,25.0,12.0,False,False,False,265000
2498,/fr/properties/25836a-4102cr.htm,Agen,Lot-et-Garonne,Aquitaine,Murs commerciaux à Agen 130 m2,autre,130.0,,8.0,,False,False,False,194000
2499,/fr/properties/25836a-4375cr.htm,Puymirol,Lot-et-Garonne,Aquitaine,"Fonds de commerce Tabac,bar,restaurant,alimentation generale Puymirol 280 m2",autre,280.0,,,,False,False,False,230000
2500,/fr/properties/56336a-731658.htm,Mazères-Lezons,Pyrénées-Atlantiques,Aquitaine,Vente Loft 4 pièces,autre,100.0,,4.0,3.0,False,False,True,242000
2501,/fr/properties/25836a-4236.htm,Lafox,Lot-et-Garonne,Aquitaine,Immeuble de rapport 250m2 agglomération agenaise,autre,250.0,1570.0,,,False,False,False,194000
2502,/fr/properties/66377a-4194aacp.htm,Lamothe-Montravel,Dordogne,Aquitaine,Terrain constructible,terrain,1997.0,1997.0,,,False,False,False,54925
2503,/fr/properties/25836a-4349cr.htm,Agen,Lot-et-Garonne,Aquitaine,Agen maison T4 avec jardin et piscine.,maison,118.0,410.0,4.0,3.0,False,False,False,199000
2504,/fr/properties/2756a-29053757.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,Maison,maison,286.0,4000.0,8.0,5.0,True,True,False,388500
2505,/fr/properties/5725a-200946.htm,Monpazier,Dordogne,Aquitaine,"Aan de rand van een dorp met winkels en restaurants, bouw terrein van 930m². Water en electra aanwez",autre,,930.0,,,False,False,False,66420
2506,/fr/properties/59987a-3387.htm,Parentis-en-Born,Landes,Aquitaine,Maison 4 pièces 112 m2,maison,112.0,2317.0,4.0,3.0,True,False,True,300000
2507,/fr/properties/1974a-R11435E.htm,Le Bourdeix,Dordogne,Aquitaine,"Une belle maison de 1970 avec piscine chauffée, dans un endroit tranquille",maison,162.0,7150.0,,3.0,True,False,False,239000
2508,/fr/properties/26469a-224665acu.htm,Eysines,Gironde,Aquitaine,Maison Eysines 5 pièce(s) 109 m2,maison,109.0,357.0,5.0,3.0,False,False,True,399000
2509,/fr/properties/51319a-2515_2.htm,Bordeaux,Gironde,Aquitaine,Proche Gare Et Commodites - Demeure 18 Eme - 310 M2 Hab-Rare,autre,310.0,3172.0,8.0,4.0,False,False,True,941400
2510,/fr/properties/30145a-1650.htm,Navarrenx,Pyrénées-Atlantiques,Aquitaine,Jolie villa à pied au centre ville avec plus de 4000m² de terrain,villa,110.0,,5.0,3.0,False,False,False,180000
2511,/fr/properties/177493a-729609.htm,Margaux,Gironde,Aquitaine,Vente Maison/villa 10 pièces,autre,414.0,4000.0,10.0,6.0,False,False,False,849000
2512,/fr/properties/13185a-1375.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,"Belle Maison Renovee, PISCINE",maison,220.0,2000.0,8.0,4.0,False,False,False,530400
2513,/fr/properties/36833a-124603cc.htm,Marmande,Lot-et-Garonne,Aquitaine,Maison/Villa 6 pièces,autre,138.0,4363.0,6.0,4.0,True,True,True,236250
