ref,city,county,district,area_m2,ground_m2,nb_room,nb_bedroom,pool,cellar,garage,output
/fr/properties/44945a-m363.htm,Biarrotte,Landes,Aquitaine,450,3132,11,6,,,,798000
/fr/properties/82511.htm,Badefols-sur-Dordogne,Dordogne,Aquitaine,140,1175,5,4,True,,,245000
/fr/properties/20773a-2640.htm,La Coquille,Dordogne,Aquitaine,80,1171,5,2,,,,66000
/fr/properties/59388a-LFH1931.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,125,758,7,3,True,True,True,340000
/fr/properties/59388a-LFH1932.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,,,8,4,True,,,560000
/fr/properties/59388a-1927.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,600,700,9,9,,True,,895000
/fr/properties/59388a-LF1929.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,225,1000,3,5,True,True,,468000
/fr/properties/59388a-LFH1935.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,210,600,9,3,,True,True,800000
/fr/properties/59388a-LFH1930.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,125,879,2,4,True,,True,364000
/fr/properties/24053a-bvi23203.htm,Nontron,Dordogne,Aquitaine,155,6200,3,2,,,,286200
/fr/properties/36235a-857.htm,Baleyssagues,Lot-et-Garonne,Aquitaine,93,15000,6,3,,,,191700
/fr/properties/24053a-bvi23209.htm,Nontron,Dordogne,Aquitaine,180,1300,4,3,,,,233200
/fr/properties/28843a-69815.htm,Astis,Pyrénées-Atlantiques,Aquitaine,175,,5,4,,True,,242000
/fr/properties/24053a-bvi25340.htm,Saint-Méard-de-Gurçon,Dordogne,Aquitaine,210,8754,10,6,,,,390000
/fr/properties/51615a-3097.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,148,,6,3,,True,,775000
/fr/properties/358a-6659.htm,Saint-Martin-de-Fressengeas,Dordogne,Aquitaine,177,10000,7,4,,,,363000
/fr/properties/18000a-204120.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,207,1480,7,5,,,,280000
/fr/properties/24053a-bvi22694.htm,Bergerac,Dordogne,Aquitaine,119,6300,4,3,,,,280900
/fr/properties/36235a-855.htm,Bourdelles,Gironde,Aquitaine,210,4012,7,5,,,,268180
/fr/properties/24053a-bvi25242.htm,Galapian,Lot-et-Garonne,Aquitaine,400,,7,5,,,,556500
/fr/properties/34486a-4387.htm,La Force,Dordogne,Aquitaine,87,1587,5,3,,,,181000
/fr/properties/34476a-24805.htm,Prayssas,Lot-et-Garonne,Aquitaine,350,23800,10,5,,,,457800
/fr/properties/24053a-bvi23715.htm,Excideuil,Dordogne,Aquitaine,180,16299,6,4,,,,243800
/fr/properties/27982a-1075SP.htm,Saint-Laurent-des-Bâtons,Dordogne,Aquitaine,280,205000,,4,True,True,True,918750
/fr/properties/24813a-1203.htm,Bergerac,Dordogne,Aquitaine,220,9900,7,3,,True,,650000
/fr/properties/18000a-204090.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,177,,5,4,,,,150000
/fr/properties/56820a-3306.htm,Mugron,Landes,Aquitaine,220,5536,7,5,,,True,239000
/fr/properties/53017a-97761mx2222.htm,Brantôme,Dordogne,Aquitaine,230,600,7,4,,,,525000
/fr/properties/34476a-25073.htm,Monclar,Lot-et-Garonne,Aquitaine,500,10000,10,6,True,,,780000
/fr/properties/44945a-m590.htm,Soorts-Hossegor,Landes,Aquitaine,110,813,4,3,,,,1165000
/fr/properties/24053a-bvi25286.htm,Montcaret,Dordogne,Aquitaine,3400,223,6,4,,,,280900
/fr/properties/24813a-1175.htm,Bergerac,Dordogne,Aquitaine,280,150000,10,6,True,,,525000
/fr/properties/20665a-3233.htm,Fumel,Lot-et-Garonne,Aquitaine,180,1218,5,3,,,True,112350
/fr/properties/35786a-e19yij.htm,Bergerac,Dordogne,Aquitaine,485,,13,8,,,,1248000
/fr/properties/9023a-710.htm,Branne,Gironde,Aquitaine,68,322,3,,,,,130000
/fr/properties/24053a-bvi23691.htm,Villeréal,Lot-et-Garonne,Aquitaine,512,43600,10,10,,,,555000
/fr/properties/36235a-854.htm,Frontenac,Gironde,Aquitaine,127,,5,3,,,,154080
/fr/properties/24053a-bvi17818.htm,Lalinde,Dordogne,Aquitaine,301,10600,10,6,,,,620100
/fr/properties/38747a-sf1471.htm,La Bachellerie,Dordogne,Aquitaine,218,2800,8,5,True,,True,334000
/fr/properties/32263a-3895.htm,Gontaud-de-Nogaret,Lot-et-Garonne,Aquitaine,180,3475,7,5,True,,True,268000
/fr/properties/13185a-1285.htm,Daglan,Dordogne,Aquitaine,130,800,6,4,,,,222000
/fr/properties/34520a-308.htm,Dax,Landes,Aquitaine,290,10000,8,4,True,,True,399000
/fr/properties/9023a-721.htm,Saint-Emilion,Gironde,Aquitaine,344,8000,9,5,True,,,895000
/fr/properties/24053a-bvi25233.htm,Montpon-Ménestérol,Dordogne,Aquitaine,236,287100,10,7,,,,689000
/fr/properties/59262a-621432.htm,Port-de-Lanne,Landes,Aquitaine,105,1072,4,3,,,,400000
/fr/properties/30145a-1572.htm,Buros,Pyrénées-Atlantiques,Aquitaine,200,4465,8,5,,,,546000
/fr/properties/30145a-1574.htm,Nabas,Pyrénées-Atlantiques,Aquitaine,241,,,6,,,,136000
/fr/properties/15934a-1810-ag2000.htm,Lusignac,Dordogne,Aquitaine,180,2800,10,5,True,,,344850
/fr/properties/24053a-bvi25353.htm,Monclar,Lot-et-Garonne,Aquitaine,250,21500,6,4,,,,349800
/fr/properties/2756a-23761012.htm,Arcachon,Gironde,Aquitaine,60,,3,2,,,True,475000
/fr/properties/55678a-vi5-087.htm,Eysines,Gironde,Aquitaine,550,4500,10,5,,,True,1660000
/fr/properties/24053a-bvi23408.htm,Barbaste,Lot-et-Garonne,Aquitaine,109,5980,7,5,,,,299000
/fr/properties/13185a-1283.htm,Allas-les-Mines,Dordogne,Aquitaine,57,1094,4,2,,,,110000
/fr/properties/19641a-47690.htm,Beauville,Lot-et-Garonne,Aquitaine,156,54000,7,3,,,,239000
/fr/properties/57097a-110138sg.htm,Labastide-d'Armagnac,Landes,Aquitaine,108,2886,4,3,,,,157500
/fr/properties/24053a-bvi23722.htm,Duras,Lot-et-Garonne,Aquitaine,430,23600,10,6,,,,540600
/fr/properties/3739a-73209.htm,Allemans-du-Dropt,Lot-et-Garonne,Aquitaine,100,1501,,3,,,,132000
/fr/properties/20665a-3236.htm,Cuzorn,Lot-et-Garonne,Aquitaine,151,28300,6,4,,,True,256800
/fr/properties/24053a-bvi23204.htm,Piégut-Pluviers,Dordogne,Aquitaine,,20500,9,6,,,,371000
/fr/properties/73327.htm,Cendrieux,Dordogne,Aquitaine,192,,9,4,,,True,395000
/fr/properties/1494a-5144.htm,Castelmoron-sur-Lot,Lot-et-Garonne,Aquitaine,235,21000,7,4,,,,349500
/fr/properties/34476a-24922.htm,Puymirol,Lot-et-Garonne,Aquitaine,293,76400,8,4,True,,,598500
/fr/properties/58537a-v20000025.htm,Bergerac,Dordogne,Aquitaine,590,64800,14,9,True,,True,1400000
/fr/properties/24053a-bvi23758.htm,Sainte-Foy-la-Grande,Gironde,Aquitaine,291,7600,6,5,,,,646600
/fr/properties/24053a-bvi22379.htm,Pineuilh,Gironde,Aquitaine,229,1430,8,5,,,,381600
/fr/properties/18000a-204117.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,104,5890,4,3,,,,260000
/fr/properties/30432a-109231ld.htm,Mont-de-Marsan,Landes,Aquitaine,191,600,7,6,,,,200000
/fr/properties/58577a-486.htm,Périgueux,Dordogne,Aquitaine,77,,,,,,,65400
/fr/properties/18000a-204112.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,235,2200,6,5,,,,295000
/fr/properties/24053a-bvi17193.htm,Saint-Saud-Lacoussière,Dordogne,Aquitaine,275,72900,12,9,,,,657200
/fr/properties/34430a-102963.htm,Molières,Dordogne,Aquitaine,,20900,,,,,,52000
/fr/properties/26469a-188721mga.htm,Le Bouscat,Gironde,Aquitaine,85,,4,3,,,,335000
/fr/properties/18000a-204116.htm,Geüs-d'Oloron,Pyrénées-Atlantiques,Aquitaine,266,2200,8,5,,,,350000
/fr/properties/19483a-4599.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,137,150,4,2,,,True,139100
/fr/properties/24053a-bvi21783.htm,Eymet,Dordogne,Aquitaine,151,1171,5,3,,,,276000
/fr/properties/24053a-bvi22150.htm,Ribérac,Dordogne,Aquitaine,200,2172,8,6,,,,233200
/fr/properties/44185a-a2019268.htm,Ribérac,Dordogne,Aquitaine,365,1450,16,10,,,,171200
/fr/properties/7140a-4166sge.htm,Bergerac,Dordogne,Aquitaine,157,164,6,2,,,,99000
/fr/properties/34430a-102957.htm,Badefols-sur-Dordogne,Dordogne,Aquitaine,127,1731,5,3,,,,190800
/fr/properties/9023a-714.htm,Bouliac,Gironde,Aquitaine,400,1500,13,8,True,,,1013250
/fr/properties/31214a-12036743.htm,Ménesplet,Dordogne,Aquitaine,180,6015,7,3,True,,True,355000
/fr/properties/24053a-bvi23592.htm,Saint-Magne-de-Castillon,Gironde,Aquitaine,243,569,8,5,,,,371000
/fr/properties/24053a-bvi23711.htm,Le Temple-sur-Lot,Lot-et-Garonne,Aquitaine,750,4310,5,3,,,,742000
/fr/properties/24053a-bvi23059.htm,Duras,Lot-et-Garonne,Aquitaine,350,1450,11,5,,,,449440
/fr/properties/2756a-23592152.htm,Bourg,Gironde,Aquitaine,96,317,4,2,,,,147000
/fr/properties/52589a-pe215.htm,Champs-Romain,Dordogne,Aquitaine,130,1500,5,3,,,,190000
/fr/properties/24813a-1202.htm,Périgueux,Dordogne,Aquitaine,275,1400,,7,True,True,,425000
/fr/properties/24053a-bvi22586.htm,Brantôme,Dordogne,Aquitaine,110,1957,3,2,,,,196100
/fr/properties/56956a-168.htm,Lanton,Gironde,Aquitaine,130,835,5,3,True,,True,466000
/fr/properties/53757a-527.htm,Arcachon,Gironde,Aquitaine,29,,2,,,True,,186500
/fr/properties/53758a-627.htm,Bordeaux,Gironde,Aquitaine,127,,5,3,,True,,930000
/fr/properties/58577a-489.htm,Montpon-Ménestérol,Dordogne,Aquitaine,93,,,,,,,129600
/fr/properties/34476a-24743.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,330,72900,10,5,True,,,748800
/fr/properties/24053a-bvi23121.htm,Thiviers,Dordogne,Aquitaine,136,2957,5,3,,,,196100
/fr/properties/9023a-688.htm,Barbaste,Lot-et-Garonne,Aquitaine,222,5950,9,5,,,,299970
/fr/properties/18000a-204108.htm,Lées-Athas,Pyrénées-Atlantiques,Aquitaine,187,568,5,4,,,,136500
/fr/properties/24053a-bvi23386.htm,Agen,Lot-et-Garonne,Aquitaine,560,25000,16,12,,,,593600
/fr/properties/18000a-204109.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,42,,2,,,,,60000
/fr/properties/34430a-102958.htm,Molières,Dordogne,Aquitaine,146,4000,4,3,,,,227900
/fr/properties/18000a-204054.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,308,285,7,4,,,,298000
/fr/properties/60129.htm,Saint-Mesmin,Dordogne,Aquitaine,300,,5,8,,,True,449000
/fr/properties/10640a-47-668.htm,Eymet,Dordogne,Aquitaine,360,56300,14,6,,,,623000
/fr/properties/24053a-bvi23207.htm,Piégut-Pluviers,Dordogne,Aquitaine,176,242500,5,3,,,,238500
/fr/properties/58577a-485.htm,Périgueux,Dordogne,Aquitaine,395,170,11,7,,True,,399000
/fr/properties/34476a-24723.htm,Cuzorn,Lot-et-Garonne,Aquitaine,160,5258,6,4,,,,291500
/fr/properties/49282a-830033758456.htm,Soorts-Hossegor,Landes,Aquitaine,220,,6,,,,,3605000
/fr/properties/24053a-bvi19359.htm,Brantôme,Dordogne,Aquitaine,245,3600,6,5,,,,249950
/fr/properties/58577a-114.htm,Périgueux,Dordogne,Aquitaine,152,25,7,4,,True,,165850
/fr/properties/58577a-483.htm,Brantôme,Dordogne,Aquitaine,184,1100,6,5,,,,520000
/fr/properties/58941a-330479.htm,Périgueux,Dordogne,Aquitaine,648,2604,12,5,True,True,True,1260000
/fr/properties/58577a-484.htm,Brantôme,Dordogne,Aquitaine,248,3000,8,5,,True,,232100
/fr/properties/16140a-1100.htm,Hautefort,Dordogne,Aquitaine,115,2988,5,3,,,,232000
/fr/properties/58577a-199.htm,Périgueux,Dordogne,Aquitaine,187,,4,,,,,212000
/fr/properties/58941a-266867.htm,Périgueux,Dordogne,Aquitaine,170,695,6,4,,,True,340000
/fr/properties/24053a-bvi22714.htm,Marmande,Lot-et-Garonne,Aquitaine,350,33000,6,3,,,,763200
/fr/properties/58941a-329081.htm,Périgueux,Dordogne,Aquitaine,170,2380,7,4,True,True,True,316000
/fr/properties/58577a-266.htm,Notre-Dame-de-Sanilhac,Dordogne,Aquitaine,1917,1917,,,,,,32400
/fr/properties/38988a-160.htm,Azerat,Dordogne,Aquitaine,298,,12,6,,,,472500
/fr/properties/24053a-bvi20027.htm,Miramont-de-Guyenne,Lot-et-Garonne,Aquitaine,140,3874,5,3,,,,227900
/fr/properties/24053a-bvi23462.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,350,18000,8,5,,,,402800
/fr/properties/24053a-bvi20620.htm,Eymet,Dordogne,Aquitaine,117,4570,4,3,,,,290000
/fr/properties/56075a-par138.htm,Bordeaux,Gironde,Aquitaine,430,6300,9,5,True,,True,795000
/fr/properties/9023a-701.htm,Issigeac,Dordogne,Aquitaine,650,25000,17,10,,,True,1417500
/fr/properties/20665a-3230.htm,Cuzorn,Lot-et-Garonne,Aquitaine,157,2336,6,4,True,,True,319000
/fr/properties/58840a-l312.htm,Saint-Jean-de-Marsacq,Landes,Aquitaine,270,13000,6,4,True,,,780000
/fr/properties/34430a-102954.htm,Couze-et-Saint-Front,Dordogne,Aquitaine,81,1162,4,3,,,,160500
/fr/properties/30145a-1569.htm,Hastingues,Landes,Aquitaine,266,,,6,True,,,787500
/fr/properties/56820a-3522.htm,Montfort-en-Chalosse,Landes,Aquitaine,340,49600,9,6,True,,True,428000
/fr/properties/13185a-1281.htm,Groléjac,Dordogne,Aquitaine,170,4970,8,5,,,,296800
/fr/properties/24053a-bvi23518.htm,Escassefort,Lot-et-Garonne,Aquitaine,200,11600,4,3,,,,318000
/fr/properties/30145a-1565.htm,Monein,Pyrénées-Atlantiques,Aquitaine,209,17200,7,4,,,,269500
/fr/properties/30619a-110319cl.htm,Dax,Landes,Aquitaine,234,1420,9,4,,,True,483000
/fr/properties/24053a-bvi23250.htm,Feugarolles,Lot-et-Garonne,Aquitaine,450,3400,13,9,,,,567100
/fr/properties/36235a-846.htm,Monségur,Gironde,Aquitaine,160,7122,6,3,,,,227900
/fr/properties/24053a-bvi22927.htm,Sauveterre-de-Guyenne,Gironde,Aquitaine,315,15600,9,6,,,,461100
/fr/properties/36354a-459.htm,Périgueux,Dordogne,Aquitaine,120,327,5,3,,,,153000
/fr/properties/36235a-804.htm,Castelnau-sur-Gupie,Lot-et-Garonne,Aquitaine,180,542,6,4,,,,107000
/fr/properties/9023a-700.htm,Montpon-Ménestérol,Dordogne,Aquitaine,60,482,2,,,,,38000
/fr/properties/1346a-wtin743.htm,Garlin,Pyrénées-Atlantiques,Aquitaine,275,4436,,6,,,,360000
/fr/properties/44185a-a2019253.htm,Ribérac,Dordogne,Aquitaine,97,605,5,3,,,,55000
/fr/properties/88276.htm,Montcaret,Dordogne,Aquitaine,123,2069,5,3,True,,True,340000
/fr/properties/44185a-a2019254.htm,Ribérac,Dordogne,Aquitaine,128,190,7,5,,,,82500
/fr/properties/20665a-3228.htm,Cuzorn,Lot-et-Garonne,Aquitaine,150,5258,4,3,,,True,299000
/fr/properties/36458a-133.htm,Mimizan,Landes,Aquitaine,400,2041,12,8,True,True,,572000
/fr/properties/30145a-1566.htm,Salies-de-Béarn,Pyrénées-Atlantiques,Aquitaine,54,,2,,,,True,88500
/fr/properties/35979a-64025440.htm,Bidart,Pyrénées-Atlantiques,Aquitaine,125,3849,3,2,,,,1960000
/fr/properties/56820a-3521.htm,Montfort-en-Chalosse,Landes,Aquitaine,175,1105,6,3,True,,True,335000
/fr/properties/20773a-3037.htm,Saint-Emilion,Gironde,Aquitaine,134,260000,6,4,,,,3150000
/fr/properties/44185a-a2019255.htm,Ribérac,Dordogne,Aquitaine,223,2627,9,5,,,,201400
/fr/properties/24053a-bvi22682.htm,Périgueux,Dordogne,Aquitaine,480,35000,12,8,,,,1417500
/fr/properties/58537a-v20000014.htm,Bordeaux,Gironde,Aquitaine,428,6050,13,6,True,,True,720000
/fr/properties/13185a-1279.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,180,1800,6,4,,,,249000
/fr/properties/17918a-1644.htm,Salies-de-Béarn,Pyrénées-Atlantiques,Aquitaine,180,774,6,5,,,True,319200
/fr/properties/58577a-395.htm,Trélissac,Dordogne,Aquitaine,1500,1500,,,,,,63180
/fr/properties/58577a-257.htm,Boulazac,Dordogne,Aquitaine,300,,,,,,,420000
/fr/properties/13363a-300104868.htm,Loubejac,Dordogne,Aquitaine,140,69600,7,5,,True,True,310000
/fr/properties/58577a-388.htm,La Douze,Dordogne,Aquitaine,1587,1587,,,,,,25709
/fr/properties/58577a-290.htm,Périgueux,Dordogne,Aquitaine,53,,2,,,,,72000
/fr/properties/58577a-217.htm,Périgueux,Dordogne,Aquitaine,239,170,,,,,,371000
/fr/properties/58577a-386.htm,La Douze,Dordogne,Aquitaine,1428,1428,,,,,,23133
/fr/properties/58577a-298.htm,Boulazac,Dordogne,Aquitaine,54,,,,,,,128000
/fr/properties/58577a-315.htm,Marsac-sur-l'Isle,Dordogne,Aquitaine,1165,,,,,,,988000
/fr/properties/58577a-264.htm,Périgueux,Dordogne,Aquitaine,580,72,,,,True,,525000
/fr/properties/58577a-289.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,220,12,9,5,,True,True,338250
/fr/properties/58577a-428.htm,Périgueux,Dordogne,Aquitaine,160,,5,,,,,95000
/fr/properties/58577a-338.htm,Marsac-sur-l'Isle,Dordogne,Aquitaine,54,,3,2,,,True,102000
/fr/properties/58577a-478.htm,Tocane-Saint-Apre,Dordogne,Aquitaine,290,,,,,,,172800
/fr/properties/58577a-214.htm,Marsac-sur-l'Isle,Dordogne,Aquitaine,400,5000,,,,,,318000
/fr/properties/34486a-4363.htm,Bergerac,Dordogne,Aquitaine,225,227,7,3,,,,212500
/fr/properties/58577a-421.htm,Bergerac,Dordogne,Aquitaine,230,,8,,,True,,181900
/fr/properties/58577a-396.htm,Trélissac,Dordogne,Aquitaine,1500,1500,,,,,,79380
/fr/properties/58577a-192.htm,Boulazac,Dordogne,Aquitaine,83,450,4,3,,True,,185000
/fr/properties/58577a-400.htm,Périgueux,Dordogne,Aquitaine,31,31,,,,,,64800
/fr/properties/58577a-255.htm,Périgueux,Dordogne,Aquitaine,200,,,,,,,520000
/fr/properties/58577a-439.htm,Périgueux,Dordogne,Aquitaine,72,,3,2,,,True,112350
/fr/properties/58577a-349.htm,Trélissac,Dordogne,Aquitaine,294,3200,6,4,,,True,422940
/fr/properties/58577a-389.htm,La Douze,Dordogne,Aquitaine,1532,1532,,,,,,24818
/fr/properties/58577a-472.htm,Chancelade,Dordogne,Aquitaine,149,1000,4,3,,,,238500
/fr/properties/58577a-215.htm,Marsac-sur-l'Isle,Dordogne,Aquitaine,156,1340,5,4,,,,265000
/fr/properties/58577a-235.htm,Périgueux,Dordogne,Aquitaine,356,,5,3,,,,265000
/fr/properties/2756a-23007846.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,131,8000,4,2,True,,True,330000
/fr/properties/58577a-356.htm,Périgueux,Dordogne,Aquitaine,48,,,,,True,,108000
/fr/properties/58577a-426.htm,Périgueux,Dordogne,Aquitaine,287,,,,,,,81000
/fr/properties/58577a-336.htm,Boulazac,Dordogne,Aquitaine,86,160,4,3,,,,133750
/fr/properties/58577a-461.htm,Périgueux,Dordogne,Aquitaine,16,,2,,,,,11000
/fr/properties/58577a-352.htm,Brouchaud,Dordogne,Aquitaine,1500,45000,5,4,,,True,355100
/fr/properties/58577a-301.htm,Périgueux,Dordogne,Aquitaine,875,,,,,,,936000
/fr/properties/58577a-366.htm,Saint-Astier,Dordogne,Aquitaine,110,450,6,4,,,,117700
/fr/properties/36458a-132.htm,Mimizan,Landes,Aquitaine,21,,2,,,,,135000
/fr/properties/58577a-218.htm,Trélissac,Dordogne,Aquitaine,5530,5530,,,,,,125725
/fr/properties/58577a-385.htm,Thiviers,Dordogne,Aquitaine,84,500,6,2,,True,,133750
/fr/properties/58577a-470.htm,Brantôme,Dordogne,Aquitaine,121,,5,4,,,,209880
/fr/properties/58577a-474.htm,Brantôme,Dordogne,Aquitaine,461,500,,8,,True,,884000
/fr/properties/58577a-193.htm,Périgueux,Dordogne,Aquitaine,126,,2,,,,,128400
/fr/properties/58577a-157.htm,Périgueux,Dordogne,Aquitaine,350,14,8,,,,,493500
/fr/properties/3739a-73195.htm,Duras,Lot-et-Garonne,Aquitaine,209,11800,,4,,,,519750
/fr/properties/58577a-350.htm,Périgueux,Dordogne,Aquitaine,102,,4,2,,,,192600
/fr/properties/13363a-300106266.htm,Villefranche-du-Périgord,Dordogne,Aquitaine,340,,17,7,,True,True,376000
/fr/properties/58577a-110.htm,Périgueux,Dordogne,Aquitaine,240,,6,,,,True,402800
/fr/properties/58577a-359.htm,Trélissac,Dordogne,Aquitaine,127,,,,,,,139100
/fr/properties/58577a-342.htm,Périgueux,Dordogne,Aquitaine,102,600,5,4,,True,,169600
/fr/properties/58577a-422.htm,Périgueux,Dordogne,Aquitaine,240,50,7,,,,True,233200
/fr/properties/58577a-464.htm,Périgueux,Dordogne,Aquitaine,120,,,,,,,91800
/fr/properties/58577a-365.htm,Boulazac,Dordogne,Aquitaine,170,800,7,4,,,,513450
/fr/properties/58577a-463.htm,Ribérac,Dordogne,Aquitaine,155,2000,4,3,,True,,238500
/fr/properties/58577a-102.htm,Périgueux,Dordogne,Aquitaine,303,,,,,,,176550
/fr/properties/58577a-202.htm,Périgueux,Dordogne,Aquitaine,1363,,,,,,,1850000
/fr/properties/58577a-203.htm,Boulazac,Dordogne,Aquitaine,157,1130,6,4,,,True,286200
/fr/properties/58577a-242.htm,Périgueux,Dordogne,Aquitaine,124,,,,,,,48600
/fr/properties/58577a-273.htm,Périgueux,Dordogne,Aquitaine,451,7382,18,13,,True,True,577500
/fr/properties/58577a-435.htm,Champcevinel,Dordogne,Aquitaine,1977,1977,,,,,,37800
/fr/properties/58577a-247.htm,Périgueux,Dordogne,Aquitaine,750,,,,,,,275000
/fr/properties/58577a-234.htm,Périgueux,Dordogne,Aquitaine,276,,,,,,,212000
/fr/properties/58577a-471.htm,Marsac-sur-l'Isle,Dordogne,Aquitaine,816,2437,,,,,True,310300
/fr/properties/58577a-189.htm,La Douze,Dordogne,Aquitaine,1400,1400,,,,,,23760
/fr/properties/58577a-305.htm,Périgueux,Dordogne,Aquitaine,162,200,,,,True,True,160500
/fr/properties/2756a-23453936.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,193,19300,4,2,,,,470000
/fr/properties/58577a-445.htm,Coulounieix-Chamiers,Dordogne,Aquitaine,90,200,4,3,,,,86400
/fr/properties/58577a-158.htm,Périgueux,Dordogne,Aquitaine,393,393,,,,,,504000
/fr/properties/58577a-354.htm,Saint-Astier,Dordogne,Aquitaine,172,,6,,,True,,54000
/fr/properties/58577a-387.htm,La Douze,Dordogne,Aquitaine,1613,1613,,,,,,26130
/fr/properties/58577a-481.htm,Brantôme,Dordogne,Aquitaine,109,,4,3,,True,,181900
/fr/properties/58577a-296.htm,Périgueux,Dordogne,Aquitaine,235,,3,,,,,165850
/fr/properties/17918a-1641.htm,Montestrucq,Pyrénées-Atlantiques,Aquitaine,200,3995,7,4,,,,420000
/fr/properties/58537a-v20000001.htm,Bordeaux,Gironde,Aquitaine,490,32800,14,9,True,,True,1190000
/fr/properties/9023a-699.htm,Pujols,Gironde,Aquitaine,330,1811,9,5,True,,,795000
/fr/properties/58537a-v20000009.htm,Arcachon,Gironde,Aquitaine,420,42500,16,10,,,True,1572725
/fr/properties/58537a-v20000002.htm,Bordeaux,Gironde,Aquitaine,380,118900,10,8,,,True,1272000
/fr/properties/24053a-bvi22701.htm,La Chapelle-Faucher,Dordogne,Aquitaine,200,1431,6,5,,,,249100
/fr/properties/20773a-2757.htm,Villefranche-du-Périgord,Dordogne,Aquitaine,110,,4,2,,,,160500
/fr/properties/24053a-bvi8968.htm,Saint-Méard-de-Gurçon,Dordogne,Aquitaine,144,14000,4,3,,,,197500
/fr/properties/56894a-jpvte90004837.htm,Mimizan,Landes,Aquitaine,1960,1960,,,,,,206000
/fr/properties/58537a-v20000023.htm,Tresses,Gironde,Aquitaine,215,3157,6,4,True,,True,750000
/fr/properties/18000a-204094.htm,Osse-en-Aspe,Pyrénées-Atlantiques,Aquitaine,117,974,4,3,,,,178500
/fr/properties/32fer-e183mv.htm,Moncaut,Lot-et-Garonne,Aquitaine,134,,5,3,,,,262000
/fr/properties/58537a-v20000011.htm,Bordeaux,Gironde,Aquitaine,680,,20,11,True,,True,948500
/fr/properties/18000a-204096.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,201,,8,6,,,,95000
/fr/properties/28843a-69256.htm,Saint-Etienne-de-Fougères,Lot-et-Garonne,Aquitaine,180,58000,5,3,True,True,True,550000
/fr/properties/36235a-844.htm,Taillecavat,Gironde,Aquitaine,215,3185,6,4,True,,,222600
/fr/properties/36235a-833.htm,Mouliets-et-Villemartin,Gironde,Aquitaine,160,2450,8,6,,,,175725
/fr/properties/24053a-bvi23224.htm,Seyches,Lot-et-Garonne,Aquitaine,400,216000,8,6,,,,695000
/fr/properties/24053a-bvi23267.htm,Allemans-du-Dropt,Lot-et-Garonne,Aquitaine,147,15300,6,5,,,,296800
/fr/properties/30185a-1506.htm,Dax,Landes,Aquitaine,691,691,,,,,,60000
/fr/properties/30185a-1520.htm,Pontonx-sur-l'Adour,Landes,Aquitaine,62,,3,2,,,True,130000
/fr/properties/26625a-109797fm.htm,Le Buisson-de-Cadouin,Dordogne,Aquitaine,81,1049,3,2,,,True,95500
/fr/properties/5725a-300918.htm,Domme,Dordogne,Aquitaine,150,550,7,5,,,,319500
/fr/properties/358a-6654.htm,Thiviers,Dordogne,Aquitaine,260,9000,9,5,,,,240000
/fr/properties/20949a-e2344.htm,Brantôme,Dordogne,Aquitaine,130,,7,4,,True,,180900
/fr/properties/24053a-bvi22957.htm,Issigeac,Dordogne,Aquitaine,450,12600,11,7,,,,795000
/fr/properties/36354a-458.htm,Sarliac-sur-l'Isle,Dordogne,Aquitaine,,2600,,,,,,29000
